site_id,timestamp,if_score,baseline_score,alert,baseline_alert
S2,2024-01-21 01:00:00,0.27029886851462903,0.7612217790671355,0,1
S2,2024-01-21 01:15:00,0.3303675150566182,0.5901531538232917,0,0
S2,2024-01-21 01:30:00,0.19265943980061326,0.5456080189609777,0,0
S2,2024-01-21 01:45:00,0.22819701896398972,0.4257940276099815,0,0
S2,2024-01-21 02:00:00,0.3057822994836968,0.7877974877939251,0,1
S2,2024-01-21 02:15:00,0.28517442591812825,0.6416955647854391,0,0
S2,2024-01-21 02:30:00,0.2977809189005204,0.38012929576412186,0,0
S2,2024-01-21 02:45:00,0.28100910595627887,0.526136071127795,0,0
S2,2024-01-21 03:00:00,0.3158708269807791,0.6184000925166115,0,0
S2,2024-01-21 03:15:00,0.32000648372309837,0.4925917762579842,0,0
S2,2024-01-21 03:30:00,0.3011433235522697,0.4368031383904336,0,0
S2,2024-01-21 03:45:00,0.3683923758061229,0.7342677438567558,0,1
S2,2024-01-21 04:00:00,0.19656189123494083,0.36719664569895,0,0
S2,2024-01-21 04:15:00,0.25482870141899283,0.4183193207304701,0,0
S2,2024-01-21 04:30:00,0.25226966225342756,0.5795087309671965,0,0
S2,2024-01-21 04:45:00,0.3136593561680848,0.546999571170347,0,0
S2,2024-01-21 05:00:00,0.2338565891688085,0.4515832696395874,0,0
S2,2024-01-21 05:15:00,0.13922701576676091,0.314904137228111,0,0
S2,2024-01-21 05:30:00,0.1092035762999573,0.37332917368024227,0,0
S2,2024-01-21 05:45:00,0.20997206354890874,0.4791318795955451,0,0
S2,2024-01-21 06:00:00,0.07262385743493138,0.29693184733550004,0,0
S2,2024-01-21 06:15:00,0.11269625768510345,0.5018924924570998,0,0
S2,2024-01-21 06:30:00,0.20684114156308975,0.5978773132392653,0,0
S2,2024-01-21 06:45:00,0.11805420521931517,0.36298400064443564,0,0
S2,2024-01-21 07:00:00,0.14848469089987748,0.3449864402958706,0,0
S2,2024-01-21 07:15:00,0.1717778873703621,0.4424046747325437,0,0
S2,2024-01-21 07:30:00,0.3769881585368395,0.5840550402847905,0,0
S2,2024-01-21 07:45:00,0.13772110883273972,0.420390336650713,0,0
S2,2024-01-21 08:00:00,0.2481898908151976,0.8145444053967925,0,1
S2,2024-01-21 08:15:00,0.27568342113742955,0.5390431540007474,0,0
S2,2024-01-21 08:30:00,0.13926762690959069,0.3403150978858151,0,0
S2,2024-01-21 08:45:00,0.19815119791214675,0.5224041755251203,0,0
S2,2024-01-21 09:00:00,0.3068770702284707,0.6699444116200011,0,1
S2,2024-01-21 09:15:00,0.25244800441195486,0.32143658100372136,0,0
S2,2024-01-21 09:30:00,0.17813827162739834,0.4889704860603373,0,0
S2,2024-01-21 09:45:00,0.2170023242817431,0.43049940341882637,0,0
S2,2024-01-21 10:00:00,0.2693493012661266,0.4553936541231585,0,0
S2,2024-01-21 10:15:00,0.13914063290453157,0.32437909338213033,0,0
S2,2024-01-21 10:30:00,0.2964710932899052,0.41967488793735264,0,0
S2,2024-01-21 10:45:00,0.13611765991336333,0.3713111667048064,0,0
S2,2024-01-21 11:00:00,0.23111857984077006,0.8247725798259213,0,1
S2,2024-01-21 11:15:00,0.13146839926433074,0.2955449541872492,0,0
S2,2024-01-21 11:30:00,0.14303236610123393,0.3813144984106272,0,0
S2,2024-01-21 11:45:00,0.26369598952696544,0.8623342484186011,0,1
S2,2024-01-21 12:00:00,0.049514626284249116,0.2230690960876172,0,0
S2,2024-01-21 12:15:00,0.1436720461290213,0.4962817281595008,0,0
S2,2024-01-21 12:30:00,0.26107650570181945,0.5897616591624286,0,0
S2,2024-01-21 12:45:00,0.25327216397970265,0.5718681724612533,0,0
S2,2024-01-21 13:00:00,0.21297777483452396,0.39651343628332375,0,0
S2,2024-01-21 13:15:00,0.2320784793415411,0.35089148145001464,0,0
S2,2024-01-21 13:30:00,0.3052502436050772,0.8364887202305317,0,1
S2,2024-01-21 13:45:00,0.22133117810359665,0.7057459288164168,0,1
S2,2024-01-21 14:00:00,0.26911263751675873,0.5347030694800968,0,0
S2,2024-01-21 14:15:00,0.3854969177099938,0.6311686895220575,0,0
S2,2024-01-21 14:30:00,0.3924230866788983,0.8139360180690789,0,1
S2,2024-01-21 14:45:00,0.2310495113465405,0.36576991687365257,0,0
S2,2024-01-21 15:00:00,0.20198972995372586,0.5098158887117775,0,0
S2,2024-01-21 15:15:00,0.12511186033435945,0.3670666456378849,0,0
S2,2024-01-21 15:30:00,0.061573753825937605,0.3285787428258718,0,0
S2,2024-01-21 15:45:00,0.08227743449667671,0.22686482423123838,0,0
S2,2024-01-21 16:00:00,0.10156920679745714,0.4848375795927885,0,0
S2,2024-01-21 16:15:00,0.16477126453254579,0.3782344058203023,0,0
S2,2024-01-21 16:30:00,0.16925377610359663,0.49727437682694886,0,0
S2,2024-01-21 16:45:00,0.18854165201546946,0.2923406304451025,0,0
S2,2024-01-21 17:00:00,0.24961458933898345,0.5295610761283702,0,0
S2,2024-01-21 17:15:00,0.1515328520784545,0.5141737586065549,0,0
S2,2024-01-21 17:30:00,0.18137638324035316,0.3405282933778316,0,0
S2,2024-01-21 17:45:00,0.12681458049436434,0.45758392422747607,0,0
S2,2024-01-21 18:00:00,0.20112076554933192,0.516427681706244,0,0
S2,2024-01-21 18:15:00,0.10919836830149551,0.3843520671065183,0,0
S2,2024-01-21 18:30:00,0.18082791682398125,0.2942283712056622,0,0
S2,2024-01-21 18:45:00,0.17376403822988765,0.40544590688862925,0,0
S2,2024-01-21 19:00:00,0.20163230276160451,0.4395803679412765,0,0
S2,2024-01-21 19:15:00,0.18160189973212754,0.32308979028072826,0,0
S2,2024-01-21 19:30:00,0.16033698417977968,0.5086580774114726,0,0
S2,2024-01-21 19:45:00,0.08531224082289805,0.288746148493397,0,0
S2,2024-01-21 20:00:00,0.1448710222876789,0.2912076289379865,0,0
S2,2024-01-21 20:15:00,0.20285498212976066,0.46462961776138395,0,0
S2,2024-01-21 20:30:00,0.16841067032801965,0.2807995192881693,0,0
S2,2024-01-21 20:45:00,0.24631986112224258,0.5455210821552814,0,0
S2,2024-01-21 21:00:00,0.25811124953349834,0.4880494747556103,0,0
S2,2024-01-21 21:15:00,0.1987130936898354,0.3959361024355085,0,0
S2,2024-01-21 21:30:00,0.2791180533084382,0.4098722797664995,0,0
S2,2024-01-21 21:45:00,0.25815390104107755,0.401290096136704,0,0
S2,2024-01-21 22:00:00,0.23802858018011044,0.29873152010191434,0,0
S2,2024-01-21 22:15:00,0.23531648933456187,0.44859416496589244,0,0
S2,2024-01-21 22:30:00,0.2381568090305871,0.8031620845027043,0,1
S2,2024-01-21 22:45:00,0.24517689674924523,0.40035081874845424,0,0
S2,2024-01-21 23:00:00,0.1976992881858946,0.5760919558412808,0,0
S2,2024-01-21 23:15:00,0.17235567289891368,0.356911124328897,0,0
S2,2024-01-21 23:30:00,0.1370162671787745,0.4861169653094055,0,0
S2,2024-01-21 23:45:00,0.18917302395967234,0.6332601946450721,0,0
S3,2024-01-11 00:00:00,0.9227611758877041,0.1144329299912235,1,0
S3,2024-01-11 00:15:00,0.5402829698102778,0.0636253234520384,1,0
S3,2024-01-11 00:30:00,0.373691778467285,0.07803074204940647,0,0
S3,2024-01-11 00:45:00,0.4135266059057537,0.108163194952699,0,0
S3,2024-01-11 01:00:00,0.3674101740874582,0.08748331713926111,0,0
S3,2024-01-11 01:15:00,0.35694413867070296,0.08370342298717699,0,0
S3,2024-01-11 01:30:00,0.37536448400126626,0.07615577042018526,0,0
S3,2024-01-11 01:45:00,0.29974284436271736,0.05808696594205241,0,0
S3,2024-01-11 02:00:00,0.36163495592646944,0.08476128820420184,0,0
S3,2024-01-11 02:15:00,0.33039316645979283,0.0860399169429078,0,0
S3,2024-01-11 02:30:00,0.34139255337367175,0.08557984429055673,0,0
S3,2024-01-11 02:45:00,0.29611122725355954,0.08412901595028484,0,0
S3,2024-01-11 03:00:00,0.14292822250626672,0.04666912053023469,0,0
S3,2024-01-11 03:15:00,0.26731702951003633,0.09877579233193229,0,0
S3,2024-01-11 03:30:00,0.17191716942356453,0.04547058636392595,0,0
S3,2024-01-11 03:45:00,0.15706563624761796,0.04817351715511651,0,0
S3,2024-01-11 04:00:00,0.21133664376490674,0.0727744285641289,0,0
S3,2024-01-11 04:15:00,0.16665349342452246,0.09037377137791812,0,0
S3,2024-01-11 04:30:00,0.21066328287862346,0.11488412007615835,0,0
S3,2024-01-11 04:45:00,0.15398784057190743,0.05603041519439067,0,0
S3,2024-01-11 05:00:00,0.23873398120329484,0.08694523120063168,0,0
S3,2024-01-11 05:15:00,0.2752886374102818,0.08533325137272485,0,0
S3,2024-01-11 05:30:00,0.2409305744046803,0.0749015598037554,0,0
S3,2024-01-11 05:45:00,0.2450457773331578,0.08332879150446297,0,0
S3,2024-01-11 06:00:00,0.23418793203759974,0.08374985139430932,0,0
S3,2024-01-11 06:15:00,0.19188719476913535,0.06263176798071053,0,0
S3,2024-01-11 06:30:00,0.18410851025879416,0.08375451132044778,0,0
S3,2024-01-11 06:45:00,0.15490971717716412,0.0697030167194724,0,0
S3,2024-01-11 07:00:00,0.1354994208794161,0.08021165448220895,0,0
S3,2024-01-11 07:15:00,0.08683945969679085,0.08190417940134476,0,0
S3,2024-01-11 07:30:00,0.21745846527819412,0.12753987395480065,0,0
S3,2024-01-11 07:45:00,0.17553740168751641,0.08796502203608678,0,0
S3,2024-01-11 08:00:00,0.20674533258449393,0.0847186198731606,0,0
S3,2024-01-11 08:15:00,0.235687561951198,0.11469038841442064,0,0
S3,2024-01-11 08:30:00,0.16623924382293787,0.05938831581220449,0,0
S3,2024-01-11 08:45:00,0.23172570365859435,0.07085164498160253,0,0
S3,2024-01-11 09:00:00,0.08332292707764777,0.08179311505513,0,0
S3,2024-01-11 09:15:00,0.11770323664307393,0.07818572368978181,0,0
S3,2024-01-11 09:30:00,0.12260311202856071,0.10371586231368453,0,0
S3,2024-01-11 09:45:00,0.05997967871542337,0.0825366710467981,0,0
S3,2024-01-11 10:00:00,0.0698470610579033,0.053796388878852124,0,0
S3,2024-01-11 10:15:00,0.23446797727709145,0.07538841322548463,0,0
S3,2024-01-11 10:30:00,0.21414609944733123,0.09503380205618432,0,0
S3,2024-01-11 10:45:00,0.08742396432383527,0.064522779090702,0,0
S3,2024-01-11 11:00:00,0.055216784467079984,0.0680366518347598,0,0
S3,2024-01-11 11:15:00,0.1303086023355572,0.05378649297279342,0,0
S3,2024-01-11 11:30:00,0.1513821359899462,0.04935302074102908,0,0
S3,2024-01-11 11:45:00,0.42223847850783996,0.145988337583675,0,0
S3,2024-01-11 12:00:00,0.18985502870681895,0.08298019040944288,0,0
S3,2024-01-11 12:15:00,0.2184830549188994,0.10673707513407078,0,0
S3,2024-01-11 12:30:00,0.13273118555818178,0.05503830348958332,0,0
S3,2024-01-11 12:45:00,0.1235603256496168,0.03973266742798433,0,0
S3,2024-01-11 13:00:00,0.3213445375933917,0.08762843320292019,0,0
S3,2024-01-11 13:15:00,0.2074433380758074,0.06929017809064052,0,0
S3,2024-01-11 13:30:00,0.1875002298274858,0.06236755087387824,0,0
S3,2024-01-11 13:45:00,0.2372187259266972,0.12639308625093865,0,0
S3,2024-01-11 14:00:00,0.21594882508572094,0.058676971849579415,0,0
S3,2024-01-11 14:15:00,0.19042422406852336,0.08225199584721302,0,0
S3,2024-01-11 14:30:00,0.15617113341623634,0.047747115755404176,0,0
S3,2024-01-11 14:45:00,0.25028275425110136,0.06857949510688033,0,0
S3,2024-01-11 15:00:00,0.26181176991659455,0.0926822540911844,0,0
S3,2024-01-11 15:15:00,0.14809684404366255,0.061050995839942515,0,0
S3,2024-01-11 15:30:00,0.21037305968303346,0.05129865813158075,0,0
S3,2024-01-11 15:45:00,0.23164641368026304,0.086947523097573,0,0
S3,2024-01-11 16:00:00,0.22710694020127709,0.08747059611996374,0,0
S3,2024-01-11 16:15:00,0.16504325591044086,0.0725029596365498,0,0
S3,2024-01-11 16:30:00,0.161027944670034,0.06842664308810192,0,0
S3,2024-01-11 16:45:00,0.1500444389017988,0.06980305923022177,0,0
S3,2024-01-11 17:00:00,0.0746391118857998,0.06586478875157327,0,0
S3,2024-01-11 17:15:00,0.08918098061072649,0.07187816728109535,0,0
S3,2024-01-11 17:30:00,0.2538529100090477,0.0849991013742035,0,0
S3,2024-01-11 17:45:00,0.026436816281128414,0.08344422653038348,0,0
S3,2024-01-11 18:00:00,0.014771228981884975,0.096033874150018,0,0
S3,2024-01-11 18:15:00,0.07745902356962725,0.07751747993460403,0,0
S3,2024-01-11 18:30:00,0.10042842231649843,0.057855156836242254,0,0
S3,2024-01-11 18:45:00,0.09875886428428804,0.1049422963730089,0,0
S3,2024-01-11 19:00:00,0.8877693569658202,0.7172028621294129,1,1
S3,2024-01-11 19:15:00,0.8746189310743049,0.7745510780044671,1,1
S3,2024-01-11 19:30:00,0.9034580862361028,0.7088368953370472,1,1
S3,2024-01-11 19:45:00,0.971500622613261,0.7369952486729735,1,1
S3,2024-01-11 20:00:00,0.9392228519568023,0.7843291718106854,1,1
S3,2024-01-11 20:15:00,0.8777347815982579,0.7832870269746836,1,1
S3,2024-01-11 20:30:00,0.9789164231764738,0.738490317852912,1,1
S3,2024-01-11 20:45:00,0.7946994413456869,0.7247607576207089,1,1
S3,2024-01-11 21:00:00,0.7167405644020491,0.7122105431498712,1,1
S3,2024-01-11 21:15:00,0.7683862582693703,0.7904220753847824,1,1
S3,2024-01-11 21:30:00,0.6493628150095753,0.7217071744261165,1,1
S3,2024-01-11 21:45:00,0.7324780707203398,0.7455393466659836,1,1
S3,2024-01-11 22:00:00,0.6865113542642708,0.7376797341995529,1,1
S3,2024-01-11 22:15:00,0.7189017828738755,0.7046821280192256,1,1
S3,2024-01-11 22:30:00,0.8066859781739735,0.854080489729783,1,1
S3,2024-01-11 22:45:00,0.6858569321209013,0.6747294564901091,1,1
S3,2024-01-11 23:00:00,0.8294981353739319,0.04643719761043916,1,0
S3,2024-01-11 23:15:00,0.8300666184289074,0.10296789122684923,1,0
S3,2024-01-11 23:30:00,0.8544914252236592,0.11370771200640417,1,0
S3,2024-01-11 23:45:00,0.7323924283264068,0.07695326863129244,1,0
S3,2024-01-12 00:00:00,0.7516827169623465,0.07167350174470274,1,0
S3,2024-01-12 00:15:00,0.6828197154441498,0.08097252528833625,1,0
S3,2024-01-12 00:30:00,0.6579479856056536,0.07707990697047894,1,0
S3,2024-01-12 00:45:00,0.18995996902914603,0.06640362633691184,0,0
S3,2024-01-12 01:00:00,0.2760052241661473,0.08620559130708078,0,0
S3,2024-01-12 01:15:00,0.20807156831468956,0.06333433291252048,0,0
S3,2024-01-12 01:30:00,0.2629345486723742,0.08313200137486146,0,0
S3,2024-01-12 01:45:00,0.3144304660387627,0.06864370345866624,0,0
S3,2024-01-12 02:00:00,0.36586075030161397,0.06864370345866624,0,0
S3,2024-01-12 02:15:00,0.37004777769325925,0.08667577503606809,0,0
S3,2024-01-12 02:30:00,0.31509364673870427,0.08288220995533405,0,0
S3,2024-01-12 02:45:00,0.447003166782318,0.08014552797410622,0,0
S3,2024-01-12 03:00:00,0.3966602656628813,0.08458611146832305,0,0
S3,2024-01-12 03:15:00,0.3694506556410011,0.10622331241031717,0,0
S3,2024-01-12 03:30:00,0.2468872478202551,0.06070404951056608,0,0
S3,2024-01-12 03:45:00,0.2893856420674244,0.13299167220005048,0,0
S3,2024-01-12 04:00:00,0.12911931723524403,0.05010261622447929,0,0
S3,2024-01-12 04:15:00,0.2298633779730246,0.09675391611966609,0,0
S3,2024-01-12 04:30:00,0.23763908458854408,0.08980503487542914,0,0
S3,2024-01-12 04:45:00,0.18205881267340554,0.07370460870058934,0,0
S3,2024-01-12 05:00:00,0.20176991859278567,0.056266639349473575,0,0
S3,2024-01-12 05:15:00,0.30135200832481057,0.1301958643535149,0,0
S3,2024-01-12 05:30:00,0.2624044926618057,0.09694559276307123,0,0
S3,2024-01-12 05:45:00,0.21493701547628044,0.032531799738438935,0,0
S3,2024-01-12 06:00:00,0.18614485130631142,0.06065913090169757,0,0
S3,2024-01-12 06:15:00,0.14633197085554972,0.06255826266307916,0,0
S3,2024-01-12 06:30:00,0.13850856665887648,0.0704295119432162,0,0
S3,2024-01-12 06:45:00,0.20181443903422244,0.13859428321139383,0,0
S3,2024-01-12 07:00:00,0.18430184205133263,0.06645763015684501,0,0
S3,2024-01-12 07:15:00,0.14080943131914334,0.06034515041432088,0,0
S3,2024-01-12 07:30:00,0.08467640010068417,0.09270623951066036,0,0
S3,2024-01-12 07:45:00,0.19036058618041374,0.0869120719381852,0,0
S3,2024-01-12 08:00:00,0.09828933008092006,0.057762531020517906,0,0
S3,2024-01-12 08:15:00,0.18475396948960068,0.08217668802991378,0,0
S3,2024-01-12 08:30:00,0.17211288133003252,0.10098360151930828,0,0
S3,2024-01-12 08:45:00,0.17476098854000408,0.09157259636886282,0,0
S3,2024-01-12 09:00:00,0.06599774631609398,0.05950224955812674,0,0
S3,2024-01-12 09:15:00,0.18282477979579878,0.12478843321549525,0,0
S3,2024-01-12 09:30:00,0.248418875974336,0.09372579761010687,0,0
S3,2024-01-12 09:45:00,0.29118077906065304,0.08410113776634283,0,0
S3,2024-01-12 10:00:00,0.3294086592562948,0.13813164372756662,0,0
S3,2024-01-12 10:15:00,0.31695135408232866,0.1294763316138672,0,0
S3,2024-01-12 10:30:00,0.1641780980797677,0.0820998952744064,0,0
S3,2024-01-12 10:45:00,0.1635258620820678,0.07364333780669034,0,0
S3,2024-01-12 11:00:00,0.24344831870760164,0.0906244477723581,0,0
S3,2024-01-12 11:15:00,0.23659739474311298,0.04682209406471391,0,0
S3,2024-01-12 11:30:00,0.17695663797229666,0.034816849940125676,0,0
S3,2024-01-12 11:45:00,0.22329302570286422,0.07082044339481293,0,0
S3,2024-01-12 12:00:00,0.18324754456726494,0.10620170885036732,0,0
S3,2024-01-12 12:15:00,0.2583364524757919,0.09681537705064522,0,0
S3,2024-01-12 12:30:00,0.18549500821925333,0.06515646804460934,0,0
S3,2024-01-12 12:45:00,0.37057160766608643,0.14898838194161676,0,0
S3,2024-01-12 13:00:00,0.3255275461962666,0.0981691259491413,0,0
S3,2024-01-12 13:15:00,0.28080194850627643,0.07895234562088409,0,0
S3,2024-01-12 13:30:00,0.3906348340088259,0.07509669585719671,0,0
S3,2024-01-12 13:45:00,0.24756631812093755,0.07081436519085477,0,0
S3,2024-01-12 14:00:00,0.4170861312994395,0.08971282773434677,0,0
S3,2024-01-12 14:15:00,0.22555271386271614,0.08456717560915525,0,0
S3,2024-01-12 14:30:00,0.28073113806605016,0.06855936068581509,0,0
S3,2024-01-12 14:45:00,0.14384160774358098,0.06572766715168105,0,0
S3,2024-01-12 15:00:00,0.2767437432273719,0.06855261038140646,0,0
S3,2024-01-12 15:15:00,0.2813513173551935,0.08750110188965979,0,0
S3,2024-01-12 15:30:00,0.36655885499819085,0.07719895549735906,0,0
S3,2024-01-12 15:45:00,0.2869397517400571,0.08283637743930426,0,0
S3,2024-01-12 16:00:00,0.2741996721401265,0.09423067560873874,0,0
S3,2024-01-12 16:15:00,0.24715699704847488,0.0653187737660796,0,0
S3,2024-01-12 16:30:00,0.17958069385493847,0.07375744797864416,0,0
S3,2024-01-12 16:45:00,0.189786617748201,0.06555736605170075,0,0
S3,2024-01-12 17:00:00,0.23673586366461466,0.06541150590262303,0,0
S3,2024-01-12 17:15:00,0.12736268488752023,0.09745267421275579,0,0
S3,2024-01-12 17:30:00,0.07760053848666157,0.0663977695682866,0,0
S3,2024-01-12 17:45:00,0.1231989508963322,0.09482244524632379,0,0
S3,2024-01-12 18:00:00,0.1538738715071968,0.08666491189880714,0,0
S3,2024-01-12 18:15:00,0.14799072940539504,0.09159441304288396,0,0
S3,2024-01-12 18:30:00,0.08748731528018745,0.05953596378934661,0,0
S3,2024-01-12 18:45:00,0.17579414324279585,0.08787294061084044,0,0
S3,2024-01-12 19:00:00,0.04926692673748626,0.0768738337500741,0,0
S3,2024-01-12 19:15:00,0.20607946319033169,0.12860274383588866,0,0
S3,2024-01-12 19:30:00,0.18849453544588712,0.09150438045794354,0,0
S3,2024-01-12 19:45:00,0.16240529461127157,0.0927758492907826,0,0
S3,2024-01-12 20:00:00,0.19549447546269477,0.10206599550687957,0,0
S3,2024-01-12 20:15:00,0.20733365871843662,0.08190737839363282,0,0
S3,2024-01-12 20:30:00,0.23356598575292067,0.10623812356172839,0,0
S3,2024-01-12 20:45:00,0.14615345952804235,0.08380600612398954,0,0
S3,2024-01-12 21:00:00,0.2073200096707623,0.08779158053426346,0,0
S3,2024-01-12 21:15:00,0.18207687363022582,0.10435939059903689,0,0
S3,2024-01-12 21:30:00,0.10836762349234497,0.06883871499644159,0,0
S3,2024-01-12 21:45:00,0.20350219331246153,0.10121495255637608,0,0
S3,2024-01-12 22:00:00,0.21047372040522647,0.07965238121941208,0,0
S3,2024-01-12 22:15:00,0.29485172228121354,0.12566292330147652,0,0
S3,2024-01-12 22:30:00,0.16585591587748488,0.12426382810277033,0,0
S3,2024-01-12 22:45:00,0.22058101408924605,0.07922749650785947,0,0
S3,2024-01-12 23:00:00,0.21340093616154027,0.07149331152918659,0,0
S3,2024-01-12 23:15:00,0.1877398756064285,0.09935498379587238,0,0
S3,2024-01-12 23:30:00,0.11165387728476216,0.06448319245769592,0,0
S3,2024-01-12 23:45:00,0.2876173886331966,0.08262320380412672,0,0
S3,2024-01-13 00:00:00,0.242786031972578,0.06809459632976268,0,0
S3,2024-01-13 00:15:00,0.3335179994163239,0.10474599627216871,0,0
S3,2024-01-13 00:30:00,0.22351536156322874,0.05762412579644609,0,0
S3,2024-01-13 00:45:00,0.35707446778714624,0.0716489214836993,0,0
S3,2024-01-13 01:00:00,0.2700725887980798,0.07241269222887788,0,0
S3,2024-01-13 01:15:00,0.2885844515331616,0.07393390844760113,0,0
S3,2024-01-13 01:30:00,0.5456701558941119,0.14084699338509118,1,0
S3,2024-01-13 01:45:00,0.48467679877477615,0.09520649294667603,0,0
S3,2024-01-13 02:00:00,0.4943377336315794,0.09082354597090037,0,0
S3,2024-01-13 02:15:00,0.3475191417828944,0.06541087341923252,0,0
S3,2024-01-13 02:30:00,0.37350641513095645,0.07178682658859045,0,0
S3,2024-01-13 02:45:00,0.34668996693409204,0.06682232219493849,0,0
S3,2024-01-13 03:00:00,0.3076844747581594,0.08698496418745681,0,0
S3,2024-01-13 03:15:00,0.3310459110974663,0.09031055513336696,0,0
S3,2024-01-13 03:30:00,0.38187120356052057,0.06491043434059575,0,0
S3,2024-01-13 03:45:00,0.23233476197876674,0.05780292986012478,0,0
S3,2024-01-13 04:00:00,0.3230784430273725,0.12210091070989187,0,0
S3,2024-01-13 04:15:00,0.3289275142914291,0.06758112414174933,0,0
S3,2024-01-13 04:30:00,0.3527934307964716,0.1079315663807324,0,0
S3,2024-01-13 04:45:00,0.34493035600600763,0.07664171256051017,0,0
S3,2024-01-13 05:00:00,0.22085372152917548,0.05809545630803092,0,0
S3,2024-01-13 05:15:00,0.20294865796029382,0.04498393978305605,0,0
S3,2024-01-13 05:30:00,0.35643913153476897,0.10727548056186162,0,0
S3,2024-01-13 05:45:00,0.15766974414718424,0.029372684383758445,0,0
S3,2024-01-13 06:00:00,0.2874263972181689,0.07752720542944169,0,0
S3,2024-01-13 06:15:00,0.14063665792886954,0.07864158830649959,0,0
S3,2024-01-13 06:30:00,0.19413650292377818,0.10053736210002068,0,0
S3,2024-01-13 06:45:00,0.24238579316163078,0.10053736210002068,0,0
S3,2024-01-13 07:00:00,0.2004200044705205,0.09358532562455898,0,0
S3,2024-01-13 07:15:00,0.20724166842011357,0.08061385935716264,0,0
S3,2024-01-13 07:30:00,0.19727398473206947,0.06553411040666995,0,0
S3,2024-01-13 07:45:00,0.299848693837151,0.10114092412320212,0,0
S3,2024-01-13 08:00:00,0.19898953344216525,0.07958339258046479,0,0
S3,2024-01-13 08:15:00,0.3188779946285301,0.08898158356516934,0,0
S3,2024-01-13 08:30:00,0.16549665381024597,0.0754605303391576,0,0
S3,2024-01-13 08:45:00,0.12673683420715645,0.12036728031529348,0,0
S3,2024-01-13 09:00:00,0.19297740464810054,0.10128948253028526,0,0
S3,2024-01-13 09:15:00,0.18080820053427835,0.07557981603824428,0,0
S3,2024-01-13 09:30:00,0.20494937115421247,0.07609902233343266,0,0
S3,2024-01-13 09:45:00,0.1492019778951848,0.05413670173518707,0,0
S3,2024-01-13 10:00:00,0.265803857843083,0.07507982403180513,0,0
S3,2024-01-13 10:15:00,0.23667767790608318,0.06805700718749914,0,0
S3,2024-01-13 10:30:00,0.19448859485683842,0.06805700718749914,0,0
S3,2024-01-13 10:45:00,0.2170932719553286,0.09348534527731636,0,0
S3,2024-01-13 11:00:00,0.18105590291547072,0.05496244986392719,0,0
S3,2024-01-13 11:15:00,0.18908262305606865,0.076161491241405,0,0
S3,2024-01-13 11:30:00,0.24147291663204712,0.12008417395616101,0,0
S3,2024-01-13 11:45:00,0.27093134917289213,0.06942642109935686,0,0
S3,2024-01-13 12:00:00,0.22570285314701485,0.06705667512689388,0,0
S3,2024-01-13 12:15:00,0.26209467867480835,0.06906993378355183,0,0
S3,2024-01-13 12:30:00,0.246696722872725,0.10938512766695506,0,0
S3,2024-01-13 12:45:00,0.3083131512259587,0.11881951648040419,0,0
S3,2024-01-13 13:00:00,0.3681483282639506,0.10946934032861969,0,0
S3,2024-01-13 13:15:00,0.25353433366845507,0.07438577546004352,0,0
S3,2024-01-13 13:30:00,0.2568605821196028,0.07996021590181066,0,0
S3,2024-01-13 13:45:00,0.2785651004638882,0.09319757830249506,0,0
S3,2024-01-13 14:00:00,0.2873281176697728,0.060462857267332665,0,0
S3,2024-01-13 14:15:00,0.2500798562870653,0.05615922748396961,0,0
S3,2024-01-13 14:30:00,0.3812528941332027,0.07844373451100144,0,0
S3,2024-01-13 14:45:00,0.3776024633230652,0.09243172255854874,0,0
S3,2024-01-13 15:00:00,0.37227130349925275,0.12017942911528103,0,0
S3,2024-01-13 15:15:00,0.34931010567242826,0.07425588568172475,0,0
S3,2024-01-13 15:30:00,0.33031591873445626,0.06359278874402406,0,0
S3,2024-01-13 15:45:00,0.37979161728630983,0.09806526320570894,0,0
S3,2024-01-13 16:00:00,0.3397144308885725,0.06177214937224715,0,0
S3,2024-01-13 16:15:00,0.2980269913044182,0.06610604994474349,0,0
S3,2024-01-13 16:30:00,0.269884561722714,0.0786199444622005,0,0
S3,2024-01-13 16:45:00,0.19411518428708538,0.03921631552950948,0,0
S3,2024-01-13 17:00:00,0.09930885884858291,0.026827650008425453,0,0
S3,2024-01-13 17:15:00,0.1780834878716328,0.05269812488200005,0,0
S3,2024-01-13 17:30:00,0.2377100106564293,0.11802091712078452,0,0
S3,2024-01-13 17:45:00,0.21101870419263546,0.11802091712078452,0,0
S3,2024-01-13 18:00:00,0.19416157411559778,0.06011449108093912,0,0
S3,2024-01-13 18:15:00,0.15426119686726056,0.06392297166128108,0,0
S3,2024-01-13 18:30:00,0.12791286080752695,0.06357150379826766,0,0
S3,2024-01-13 18:45:00,0.2393974672702029,0.07030987101334189,0,0
S3,2024-01-13 19:00:00,0.11875610999405514,0.0734496415781081,0,0
S3,2024-01-13 19:15:00,0.13280899046603173,0.07495397158529173,0,0
S3,2024-01-13 19:30:00,0.17261766985946092,0.05505543512184925,0,0
S3,2024-01-13 19:45:00,0.11310763939940735,0.05395026924834352,0,0
S3,2024-01-13 20:00:00,0.14700831352474067,0.0883539268049091,0,0
S3,2024-01-13 20:15:00,0.16725651511530043,0.10461700125313024,0,0
S3,2024-01-13 20:30:00,0.14693070619486778,0.061367649144911565,0,0
S3,2024-01-13 20:45:00,0.10469089612152531,0.056025061811162846,0,0
